0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000100
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000200
0.000000,0.000000,0.000000,0.000400
0.000000,0.000000,0.000000,0.001000
0.000000,0.000000,0.000000,0.001200
0.000000,0.000000,0.000000,0.001800
0.000000,0.000000,0.000000,0.002800
0.000000,0.000000,0.000000,0.004100
0.000000,0.000000,0.000000,0.005200
0.000000,0.000000,0.000000,0.005300
0.000000,0.000000,0.000000,0.007500
0.000000,0.000000,0.000000,0.010000
0.000000,0.000000,0.000000,0.012200
0.000000,0.000000,0.000000,0.015300
0.000000,0.000000,0.000000,0.017700
0.000000,0.000000,0.000000,0.023200
0.000000,0.000000,0.000000,0.027400
0.000000,0.000000,0.000000,0.029600
0.000000,0.000000,0.000000,0.034600
0.000000,0.000000,0.000000,0.038900
0.000000,0.000000,0.000000,0.043900
0.000000,0.000000,0.000000,0.050200
0.000000,0.000000,0.000000,0.055000
0.000000,0.000000,0.000000,0.063000
0.000000,0.000000,0.000000,0.068300
0.000000,0.000000,0.000000,0.078400
0.000000,0.000000,0.000000,0.081100
0.000000,0.000000,0.000000,0.091600
0.000000,0.000000,0.000000,0.096500
0.000000,0.000000,0.000000,0.107100
0.000000,0.000000,0.000000,0.112800
0.000000,0.000000,0.000000,0.124100
0.000000,0.000000,0.000000,0.127600
0.000000,0.000000,0.000000,0.143400
0.000000,0.000000,0.000000,0.150100
0.000000,0.000000,0.000000,0.162000
0.000000,0.000000,0.000000,0.172300
0.000000,0.000000,0.000000,0.173400
0.000000,0.000000,0.000000,0.188500
0.000000,0.000000,0.000000,0.201700
0.000000,0.000000,0.000000,0.211800
0.000000,0.000000,0.000000,0.219300
0.000000,0.000000,0.000000,0.229800
0.000000,0.000000,0.000000,0.245700
0.000000,0.000000,0.000000,0.252200
0.000000,0.000000,0.000000,0.264200
0.000000,0.000000,0.000000,0.277000
0.000000,0.000000,0.000000,0.293900
0.000000,0.000000,0.000000,0.304200
0.000000,0.000000,0.000000,0.315500
0.000000,0.000000,0.000000,0.330100
0.000000,0.000000,0.000000,0.342200
0.000000,0.000000,0.000000,0.355500
0.000000,0.000000,0.000000,0.369900
0.000000,0.000000,0.000000,0.388400
0.000000,0.000000,0.000000,0.396900
0.000000,0.000000,0.000000,0.410900
0.000000,0.000000,0.000000,0.426700
0.000000,0.000000,0.000000,0.439500
0.000000,0.000000,0.000000,0.455600
0.000000,0.000000,0.000000,0.473600
0.000000,0.000000,0.000000,0.486100
0.000000,0.000000,0.000000,0.503300
0.000000,0.000000,0.000000,0.517600
0.000000,0.000000,0.000000,0.531300
0.000000,0.000000,0.000000,0.552900
0.000000,0.000000,0.000000,0.563800
0.000000,0.000000,0.000000,0.582400
0.000000,0.000000,0.000000,0.599700
0.000000,0.000000,0.000000,0.610300
0.000000,0.000000,0.000000,0.632400
0.000000,0.000000,0.000000,0.646500
0.000000,0.000000,0.000000,0.665800
0.000000,0.000000,0.000000,0.684100
0.000000,0.000000,0.000000,0.695300
0.000000,0.000000,0.000000,0.714800
0.000000,0.000000,0.000000,0.733100
0.000000,0.000000,0.000000,0.749500
0.000000,0.000000,0.000000,0.765700
0.000000,0.000000,0.000000,0.780800
0.000000,0.000000,0.000000,0.803100
0.000000,0.000000,0.000000,0.827400
0.000000,0.000000,0.000000,0.838400
0.000000,0.000000,0.000000,0.862200
0.000000,0.000000,0.000000,0.867800
0.000000,0.000000,0.000000,0.890600
0.000000,0.000000,0.000000,0.909700
0.000000,0.000000,0.000000,0.926000
0.000000,0.000000,0.000000,0.943400
0.990000,0.990000,0.990000,0.953200
0.990000,0.990000,0.990000,0.971000
0.990000,0.990000,0.990000,0.969900
0.990000,0.990000,0.990000,0.967900
0.990000,0.990000,0.990000,0.971900
0.990000,0.990000,0.990000,0.972800
0.990000,0.990000,0.990000,0.974000
0.990000,0.990000,0.990000,0.971100
0.990000,0.990000,0.990000,0.969900
0.990000,0.990000,0.990000,0.973900
